times,z,d,h,v,nearest_labels,haptic_messages,buzzer_messages
17.494901180267334,2.1091666666666664,nan,nan,nan,nan,nan,nan
17.573073387145996,2.1096666666666666,nan,nan,nan,nan,nan,nan
17.591063499450684,2.1169583333333333,nan,nan,nan,nan,nan,nan
17.751079320907593,2.115625,nan,nan,nan,nan,nan,nan
17.769065856933594,2.1022083333333335,nan,nan,nan,nan,nan,nan
17.906030416488647,2.099,nan,nan,nan,nan,nan,nan
17.923022747039795,2.101625,nan,nan,nan,nan,nan,nan
18.02607798576355,2.1098333333333334,nan,nan,nan,nan,nan,nan
18.05006694793701,2.1010416666666667,nan,nan,nan,nan,nan,nan
18.177767992019653,2.089846666666667,nan,nan,nan,nan,nan,nan
18.33615207672119,2.0917222222222223,nan,nan,nan,nan,nan,nan
18.351141929626465,2.0917280555555555,nan,nan,nan,nan,nan,nan
18.491462230682373,2.0971441666666664,nan,nan,nan,nan,nan,nan
18.64453125,2.038448888888889,nan,nan,nan,nan,nan,nan
18.674513816833496,2.0584627777777778,nan,nan,nan,nan,nan,nan
18.793251514434814,2.0320444444444443,nan,nan,nan,nan,nan,nan
18.94342565536499,1.9938361111111111,nan,nan,nan,nan,nan,1
18.965413093566895,1.9883413888888888,nan,nan,nan,nan,nan,nan
19.077436208724976,1.9697480555555555,nan,nan,nan,nan,nan,nan
19.087414503097534,1.9692008333333333,nan,nan,nan,nan,nan,nan
19.244773626327515,1.9684730555555554,nan,nan,nan,nan,nan,nan
19.26875948905945,1.9698194444444443,nan,nan,nan,nan,nan,nan
19.40979838371277,1.968,nan,nan,nan,nan,nan,nan
19.431793689727783,1.968,nan,nan,nan,nan,nan,nan
19.552268743515015,1.9595811111111112,nan,nan,nan,nan,nan,nan
19.576253652572632,1.968,nan,nan,nan,nan,nan,nan
19.683326959609985,1.9570666666666665,nan,nan,nan,nan,nan,nan
19.70431160926819,1.968,nan,nan,nan,nan,nan,nan
19.840197801589966,1.968,nan,nan,nan,nan,nan,nan
19.868181228637695,1.968,nan,nan,nan,nan,nan,nan
20.003161191940308,1.968,nan,nan,nan,nan,nan,1
20.02615237236023,1.968,nan,nan,nan,nan,nan,nan
20.150038719177246,1.968,nan,nan,nan,nan,nan,nan
20.173025608062744,1.968,nan,nan,nan,nan,nan,nan
20.28374409675598,1.968,nan,nan,nan,nan,nan,nan
20.299712896347046,1.967742222222222,nan,nan,nan,nan,nan,nan
20.43417525291443,1.9425122222222222,nan,nan,nan,nan,nan,nan
20.457133531570435,1.9420611111111112,nan,nan,nan,nan,nan,nan
20.587678909301758,1.9564322222222221,nan,nan,nan,nan,nan,nan
20.74536943435669,1.8799966666666668,nan,nan,nan,nan,nan,nan
20.769384145736694,1.8932444444444445,nan,nan,nan,nan,nan,nan
20.879947185516357,1.8738788888888889,nan,nan,nan,nan,nan,nan
21.03754687309265,1.858798888888889,nan,nan,nan,nan,nan,1
21.050559520721436,1.8745555555555558,nan,nan,nan,nan,nan,nan
21.203702688217163,1.8658555555555556,nan,nan,nan,nan,nan,nan
21.2276873588562,1.857928888888889,nan,nan,nan,nan,nan,nan
21.34900188446045,1.8599911111111112,nan,nan,nan,nan,nan,nan
21.374988794326782,1.8560922222222223,nan,nan,nan,nan,nan,nan
21.500874996185303,1.852,nan,nan,nan,nan,nan,nan
21.62568473815918,1.852,nan,nan,nan,nan,nan,nan
21.64966583251953,1.852,nan,nan,nan,nan,nan,nan
21.7996826171875,1.852,nan,nan,nan,nan,nan,nan
21.826666116714478,1.852,nan,nan,nan,nan,nan,nan
21.94953727722168,1.852,nan,nan,nan,nan,nan,nan
21.971526861190796,1.852,nan,nan,nan,nan,nan,nan
22.093242406845093,1.852,nan,nan,nan,nan,nan,1
22.247183322906494,1.8515994444444446,nan,nan,nan,nan,nan,nan
22.270169019699097,1.852,nan,nan,nan,nan,nan,nan
22.376384735107422,1.8300838888888888,nan,nan,nan,nan,nan,nan
22.390358686447144,1.8174949999999999,nan,nan,nan,nan,nan,nan
22.520944833755493,1.8091977777777777,nan,nan,nan,nan,nan,nan
22.541805744171143,1.8071949999999999,nan,nan,nan,nan,nan,nan
22.702301502227783,1.777897222222222,nan,nan,nan,nan,nan,nan
22.738275289535522,1.7676830555555554,nan,nan,nan,nan,nan,nan
22.829782485961914,1.768369722222222,nan,nan,nan,nan,nan,nan
22.85176944732666,1.7641066666666665,nan,nan,nan,nan,nan,nan
23.00796413421631,1.7509169444444443,nan,nan,nan,nan,nan,1
23.02995204925537,1.751803888888889,nan,nan,nan,nan,nan,nan
23.13929033279419,1.752318888888889,nan,nan,nan,nan,nan,nan
23.15538740158081,1.7554661111111112,nan,nan,nan,nan,nan,nan
23.343173027038574,1.7524905555555557,nan,nan,nan,nan,nan,nan
23.36316180229187,1.7516322222222223,nan,nan,nan,nan,nan,nan
